set_id,month,card_number,card_name,rarity,raw_price,psa_10_price,psa_9_price,tag_10_price,ace_10_price,cgc_10_price,bgs_10_price,bgs_10_black_label_price,cgc_10_pristine_price
sv05,2026-01,212,Salvatore,special_illustration_rare,11.49,67.75,17.99,,,,,,
sv05,2026-01,022,Scovillain ex,double_rare,0.99,,,,,,,,
sv05,2026-01,186,Iron Leaves ex,ultra_rare,2.25,,,,,,,,
sv05,2026-01,214,Gouging Fire ex,hyper_rare,10.47,55.55,24.27,,,,,,
sv05,2026-01,141,Awakening Drum,ace_spec_rare,0.99,,,,,,,,
sv05,2026-01,158,Reboot Pod,ace_spec_rare,0.90,,,,,,,,
sv05,2026-01,162,Neo Upper Energy,ace_spec_rare,12.85,,,,,,,,
sv05,2026-01,165,Deerling,illustration_rare,20.87,131.00,31.00,,,,,,
sv05,2026-01,185,Torterra ex,ultra_rare,4.22,,,,,,,,
sv05,2026-01,215,Walking Wake ex,hyper_rare,9.59,44.99,22.00,,,,,,
sv05,2026-01,217,Iron Boulder ex,hyper_rare,8.15,30.00,14.53,,,,,,
sv05,2026-01,038,Gouging Fire ex,double_rare,1.38,,,,,,,,
sv05,2026-01,166,Sawsbuck,illustration_rare,29.99,122.91,30.14,,,,,,
sv05,2026-01,175,Mudsdale,illustration_rare,5.00,72.50,16.42,,,,,,
sv05,2026-01,194,Farigiraf ex,ultra_rare,2.38,,,,,,,,
sv05,2026-01,123,Raging Bolt ex,double_rare,2.29,,,,,,,,
sv05,2026-01,170,Bronzor,illustration_rare,4.75,44.39,15.43,,,,,,
sv05,2026-01,195,Scizor ex,ultra_rare,2.99,,,,,,,,
sv05,2026-01,213,Iron Leaves ex,hyper_rare,7.45,38.14,16.78,,,,,,
sv05,2026-01,153,Master Ball,ace_spec_rare,2.30,,,,,,,,
sv05,2026-01,210,Eri,special_illustration_rare,14.73,82.63,20.28,,,,,,
sv05,2026-01,218,Raging Bolt ex,hyper_rare,12.53,74.22,17.91,,,,,,
sv05,2026-01,180,Lickitung,illustration_rare,13.71,81.00,25.80,,,,,,
sv05,2026-01,183,Cinccino,illustration_rare,15.00,75.99,17.50,,,,,,
sv05,2026-01,196,Raging Bolt ex,ultra_rare,3.88,,,,,,,,
sv05,2026-01,099,Iron Boulder ex,double_rare,1.31,,,,,,,,
sv05,2026-01,167,Litten,illustration_rare,18.26,117.60,25.00,,,,,,
sv05,2026-01,172,Cutiefly,illustration_rare,4.59,55.49,13.60,,,,,,
sv05,2026-01,189,Walking Wake ex,ultra_rare,2.49,,,,,,,,
sv05,2026-01,203,Iron Leaves ex,special_illustration_rare,22.18,91.32,28.28,,,,,,
sv05,2026-01,205,Walking Wake ex,special_illustration_rare,34.52,115.00,41.37,,,,,,
sv05,2026-01,208,Raging Bolt ex,special_illustration_rare,60.88,208.78,76.00,,,,,,
sv05,2026-01,192,Iron Boulder ex,ultra_rare,1.61,,,,,,,,
sv05,2026-01,193,Gengar ex,ultra_rare,36.27,,,,,,,,
sv05,2026-01,168,Snom,illustration_rare,8.04,88.00,15.51,,,,,,
sv05,2026-01,169,Charjabug,illustration_rare,4.40,48.99,17.41,,,,,,
sv05,2026-01,025,Iron Leaves ex,double_rare,1.38,,,,,,,,
sv05,2026-01,154,Maximum Belt,ace_spec_rare,1.83,,,,,,,,
sv05,2026-01,216,Iron Crown ex,hyper_rare,7.36,35.01,17.62,,,,,,
sv05,2026-01,173,Relicanth,illustration_rare,4.99,59.99,18.24,,,,,,
sv05,2026-01,204,Gouging Fire ex,special_illustration_rare,31.57,114.98,41.00,,,,,,
sv05,2026-01,050,Walking Wake ex,double_rare,0.74,,,,,,,,
sv05,2026-01,163,Shiftry,illustration_rare,6.44,69.00,16.45,,,,,,
sv05,2026-01,164,Grotle,illustration_rare,8.99,85.38,20.08,,,,,,
sv05,2026-01,171,Reuniclus,illustration_rare,8.09,62.18,18.74,,,,,,
sv05,2026-01,174,Excadrill,illustration_rare,6.36,55.65,20.98,,,,,,
sv05,2026-01,187,Incineroar ex,ultra_rare,2.93,,,,,,,,
sv05,2026-01,202,Salvatore,ultra_rare,1.88,,,,,,,,
sv05,2026-01,081,Iron Crown ex,double_rare,1.59,,,,,,,,
sv05,2026-01,108,Farigiraf ex,double_rare,1.46,,,,,,,,
sv05,2026-01,120,Koraidon ex,double_rare,0.95,,,,,,,,
sv05,2026-01,199,Eri,ultra_rare,3.00,,,,,,,,
sv05,2026-01,181,Chatot,illustration_rare,7.99,89.99,23.08,,,,,,
sv05,2026-01,182,Minccino,illustration_rare,10.84,79.78,18.50,,,,,,
sv05,2026-01,188,Gouging Fire ex,ultra_rare,2.50,,,,,,,,
sv05,2026-01,191,Iron Crown ex,ultra_rare,2.84,,,,,,,,
sv05,2026-01,177,Gastly,illustration_rare,54.21,325.00,67.50,,,,,,
sv05,2026-02,195,Scizor ex,ultra_rare,2.76,,,,,,,,
sv05,2026-02,104,Gengar ex,double_rare,5.74,,,,,,,,
sv05,2026-02,177,Gastly,illustration_rare,53.30,330.23,60.71,287.92,163.72,124.38,429.00,2145.00,402.56
sv05,2026-02,186,Iron Leaves ex,ultra_rare,2.34,,,,,,,,
sv05,2026-02,189,Walking Wake ex,ultra_rare,2.29,,,,,,,,
sv05,2026-02,192,Iron Boulder ex,ultra_rare,1.63,,,,,,,,
sv05,2026-02,193,Gengar ex,ultra_rare,35.42,,,,,,,,
sv05,2026-02,025,Iron Leaves ex,double_rare,1.63,,,,,,,,
sv05,2026-02,166,Sawsbuck,illustration_rare,32.18,121.50,31.21,108.76,61.48,50.50,158.00,790.00,125.17
sv05,2026-02,175,Mudsdale,illustration_rare,5.96,72.50,17.00,43.00,44.00,23.96,94.00,470.00,43.00
sv05,2026-02,141,Awakening Drum,ace_spec_rare,1.19,,,,,,,,
sv05,2026-02,180,Lickitung,illustration_rare,14.48,80.50,24.99,70.00,65.86,39.85,105.00,525.00,85.00
sv05,2026-02,185,Torterra ex,ultra_rare,3.00,,,,,,,,
sv05,2026-02,157,Prime Catcher,ace_spec_rare,1.68,,,,,,,,
sv05,2026-02,165,Deerling,illustration_rare,21.02,141.54,29.50,78.81,,60.52,184.00,920.00,142.43
sv05,2026-02,194,Farigiraf ex,ultra_rare,2.45,,,,,,,,
sv05,2026-02,204,Gouging Fire ex,special_illustration_rare,29.99,108.00,31.12,105.00,100.06,71.00,140.00,700.00,122.50
sv05,2026-02,206,Iron Crown ex,special_illustration_rare,37.12,114.90,40.00,114.99,101.32,68.30,149.00,745.00,170.97
sv05,2026-02,169,Charjabug,illustration_rare,4.89,47.99,16.77,60.00,51.46,37.00,62.00,310.00,67.00
sv05,2026-02,174,Excadrill,illustration_rare,6.74,55.47,17.02,43.08,58.54,22.75,72.00,360.00,115.00
sv05,2026-02,217,Iron Boulder ex,hyper_rare,7.25,30.00,14.53,22.00,18.00,15.50,39.00,195.00,34.99
sv05,2026-02,179,Meltan,illustration_rare,4.97,54.49,13.60,70.55,33.00,29.99,71.00,355.00,55.00
sv05,2026-02,210,Eri,special_illustration_rare,15.79,75.50,26.00,64.82,,36.66,98.00,490.00,66.00
sv05,2026-02,212,Salvatore,special_illustration_rare,11.77,68.00,19.00,39.99,20.50,27.97,88.00,440.00,100.00
sv05,2026-02,213,Iron Leaves ex,hyper_rare,7.42,40.15,16.51,50.49,,26.00,52.00,260.00,47.00
sv05,2026-02,099,Iron Boulder ex,double_rare,0.94,,,,,,,,
sv05,2026-02,176,Arbok,illustration_rare,14.18,81.95,23.00,82.02,69.39,22.57,107.00,535.00,140.00
sv05,2026-02,214,Gouging Fire ex,hyper_rare,11.48,59.80,25.03,29.23,,21.25,78.00,390.00,80.00
sv05,2026-02,022,Scovillain ex,double_rare,0.95,,,,,,,,
sv05,2026-02,108,Farigiraf ex,double_rare,0.99,,,,,,,,
sv05,2026-02,120,Koraidon ex,double_rare,1.38,,,,,,,,
sv05,2026-02,181,Chatot,illustration_rare,8.34,90.50,20.49,80.00,69.45,28.00,118.00,590.00,102.50
sv05,2026-02,188,Gouging Fire ex,ultra_rare,2.50,,,,,,,,
sv05,2026-02,202,Salvatore,ultra_rare,2.13,,,,,,,,
sv05,2026-02,168,Snom,illustration_rare,6.99,91.22,15.00,67.75,35.00,29.99,119.00,595.00,65.97
sv05,2026-02,172,Cutiefly,illustration_rare,5.09,50.58,13.77,30.00,,16.50,66.00,330.00,30.00
sv05,2026-02,038,Gouging Fire ex,double_rare,1.20,,,,,,,,
sv05,2026-02,050,Walking Wake ex,double_rare,0.92,,,,,,,,
sv05,2026-02,081,Iron Crown ex,double_rare,0.79,,,,,,,,
sv05,2026-02,111,Scizor ex,double_rare,1.39,,,,,,,,
sv05,2026-02,187,Incineroar ex,ultra_rare,2.87,,,,,,,,
sv05,2026-02,191,Iron Crown ex,ultra_rare,2.35,,,,,,,,
sv05,2026-02,060,Wugtrio ex,double_rare,1.00,,,,,,,,
sv05,2026-02,154,Maximum Belt,ace_spec_rare,1.35,,,,,,,,
sv05,2026-02,163,Shiftry,illustration_rare,6.99,64.50,17.80,58.99,43.21,15.73,84.00,420.00,89.99
sv05,2026-02,173,Relicanth,illustration_rare,5.86,60.00,20.29,41.00,36.00,31.25,78.00,390.00,78.74
sv05,2026-02,183,Cinccino,illustration_rare,15.02,67.75,17.01,60.00,68.26,44.99,88.00,440.00,61.00
sv05,2026-02,203,Iron Leaves ex,special_illustration_rare,22.83,99.50,29.99,64.71,,40.93,129.00,645.00,184.75
sv05,2026-02,205,Walking Wake ex,special_illustration_rare,34.83,109.70,44.00,81.00,107.59,90.50,143.00,715.00,324.65
sv05,2026-02,207,Iron Boulder ex,special_illustration_rare,15.00,84.99,23.61,27.29,,47.50,110.00,550.00,115.30
sv05,2026-02,122,Miraidon ex,double_rare,0.99,,,,,,,,
sv05,2026-02,164,Grotle,illustration_rare,10.00,82.86,20.00,80.00,35.70,33.00,108.00,540.00,88.36
sv05,2026-02,167,Litten,illustration_rare,17.99,109.00,27.72,82.00,61.30,45.00,142.00,710.00,110.37
sv05,2026-02,178,Metagross,illustration_rare,19.99,135.37,30.54,125.00,82.81,57.00,176.00,880.00,157.50
sv05,2026-02,153,Master Ball,ace_spec_rare,2.45,,,,,,,,
sv05,2026-02,162,Neo Upper Energy,ace_spec_rare,13.80,,,,,,,,
sv05,2026-02,171,Reuniclus,illustration_rare,8.84,66.14,19.12,72.96,40.00,22.64,86.00,430.00,89.50
sv05,2026-02,190,Wugtrio ex,ultra_rare,2.00,,,,,,,,
sv05,2026-02,196,Raging Bolt ex,ultra_rare,3.31,,,,,,,,
sv05,2026-02,199,Eri,ultra_rare,3.23,,,,,,,,
sv05,2026-02,208,Raging Bolt ex,special_illustration_rare,60.64,193.82,77.00,180.36,154.27,86.85,252.00,1260.00,329.99
sv05,2026-02,215,Walking Wake ex,hyper_rare,9.69,44.99,23.00,24.50,,16.50,58.00,290.00,30.00
sv05,2026-02,216,Iron Crown ex,hyper_rare,7.84,35.01,15.97,23.00,,18.00,46.00,230.00,60.00
sv05,2026-02,034,Incineroar ex,double_rare,1.20,,,,,,,,
sv05,2026-02,158,Reboot Pod,ace_spec_rare,0.52,,,,,,,,
sv05,2026-02,182,Minccino,illustration_rare,10.35,76.00,18.02,56.81,,24.41,99.00,495.00,43.50
sv05,2026-02,184,Drampa,illustration_rare,12.00,109.59,24.99,90.37,83.03,65.67,142.00,710.00,118.00
sv05,2026-02,218,Raging Bolt ex,hyper_rare,11.48,67.52,19.99,37.00,22.50,39.99,88.00,440.00,72.00
sv05,2026-02,012,Torterra ex,double_rare,1.38,,,,,,,,
sv05,2026-02,123,Raging Bolt ex,double_rare,1.52,,,,,,,,
sv05,2026-02,170,Bronzor,illustration_rare,4.65,44.99,16.00,40.00,27.00,25.50,58.00,290.00,40.00
sv06,2024-05,023,Sinistcha ex,double_rare,0.99,,,,,,,,
sv06,2024-05,196,Iron Thorns ex,ultra_rare,6.50,,,,,,,,
sv06,2024-05,197,Scream Tail ex,ultra_rare,5.49,,,,,,,,
sv06,2024-05,163,Secret Box,ace_spec_rare,3.00,,,,,,,,
sv06,2024-05,175,Phione,illustration_rare,5.47,,,,,,,,
sv06,2024-05,191,Magcargo ex,ultra_rare,0.99,,,,,,,,
sv06,2024-05,192,Hearthflame Mask Ogerpon ex,ultra_rare,6.45,,,,,,,,
sv06,2024-05,200,Dragapult ex,ultra_rare,19.99,,,,,,,,
sv06,2024-05,213,Wellspring Mask Ogerpon ex,special_illustration_rare,37.25,,,,,,,,
sv06,2024-05,201,Blissey ex,ultra_rare,6.88,,,,,,,,
sv06,2024-05,064,Wellspring Mask Ogerpon ex,double_rare,2.38,,,,,,,,
sv06,2024-05,165,Unfair Stamp,ace_spec_rare,14.50,,,,,,,,
sv06,2024-05,172,Torkoal,illustration_rare,3.99,,,,,,,,
sv06,2024-05,187,Chansey,illustration_rare,17.30,,,,,,,,
sv06,2024-05,205,Hassel,ultra_rare,3.78,,,,,,,,
sv06,2024-05,208,Lucian,ultra_rare,2.99,,,,,,,,
sv06,2024-05,212,Hearthflame Mask Ogerpon ex,special_illustration_rare,27.00,,,,,,,,
sv06,2024-05,181,Hisuian Growlithe,illustration_rare,13.99,,,,,,,,
sv06,2024-05,226,Luminous Energy,hyper_rare,6.50,,,,,,,,
sv06,2024-05,164,Survival Brace,ace_spec_rare,0.75,,,,,,,,
sv06,2024-05,170,Dipplin,illustration_rare,5.90,,,,,,,,
sv06,2024-05,180,Enamorus,illustration_rare,4.49,,,,,,,,
sv06,2024-05,184,Lairon,illustration_rare,4.42,,,,,,,,
sv06,2024-05,216,Bloodmoon Ursaluna ex,special_illustration_rare,58.50,,,,,,,,
sv06,2024-05,225,Rescue Board,hyper_rare,15.95,,,,,,,,
sv06,2024-05,040,Hearthflame Mask Ogerpon ex,double_rare,2.29,,,,,,,,
sv06,2024-05,167,Legacy Energy,ace_spec_rare,9.36,,,,,,,,
sv06,2024-05,189,Sinistcha ex,ultra_rare,4.90,,,,,,,,
sv06,2024-05,190,Teal Mask Ogerpon ex,ultra_rare,11.42,,,,,,,,
sv06,2024-05,199,Cornerstone Mask Ogerpon ex,ultra_rare,7.30,,,,,,,,
sv06,2024-05,209,Perrin,ultra_rare,13.39,,,,,,,,
sv06,2024-05,210,Sinistcha ex,special_illustration_rare,27.49,,,,,,,,
sv06,2024-05,094,Scream Tail ex,double_rare,3.17,,,,,,,,
sv06,2024-05,174,Froslass,illustration_rare,5.99,,,,,,,,
sv06,2024-05,176,Cramorant,illustration_rare,4.25,,,,,,,,
sv06,2024-05,185,Applin,illustration_rare,6.95,,,,,,,,
sv06,2024-05,203,Caretaker,ultra_rare,3.47,,,,,,,,
sv06,2024-05,211,Teal Mask Ogerpon ex,special_illustration_rare,41.00,,,,,,,,
sv06,2024-05,215,Cornerstone Mask Ogerpon ex,special_illustration_rare,19.99,,,,,,,,
sv06,2024-05,106,Greninja ex,double_rare,4.29,,,,,,,,
sv06,2024-05,152,Hyper Aroma,ace_spec_rare,6.37,,,,,,,,
sv06,2024-05,178,Wattrel,illustration_rare,4.38,,,,,,,,
sv06,2024-05,179,Chimecho,illustration_rare,3.32,,,,,,,,
sv06,2024-05,206,Kieran,ultra_rare,6.99,,,,,,,,
sv06,2024-05,202,Bloodmoon Ursaluna ex,ultra_rare,9.67,,,,,,,,
sv06,2024-05,025,Teal Mask Ogerpon ex,double_rare,7.50,,,,,,,,
sv06,2024-05,220,Perrin,special_illustration_rare,69.29,,,,,,,,
sv06,2024-05,061,Palafin ex,double_rare,1.77,,,,,,,,
sv06,2024-05,077,Iron Thorns ex,double_rare,3.88,,,,,,,,
sv06,2024-05,186,Tatsugiri,illustration_rare,17.23,,,,,,,,
sv06,2024-05,195,Luxray ex,ultra_rare,5.38,,,,,,,,
sv06,2024-05,214,Greninja ex,special_illustration_rare,142.00,,,,,,,,
sv06,2024-05,218,Kieran,special_illustration_rare,42.99,,,,,,,,
sv06,2024-05,029,Magcargo ex,double_rare,1.37,,,,,,,,
sv06,2024-05,112,Cornerstone Mask Ogerpon ex,double_rare,3.00,,,,,,,,
sv06,2024-05,130,Dragapult ex,double_rare,12.99,,,,,,,,
sv06,2024-05,141,Bloodmoon Ursaluna ex,double_rare,6.62,,,,,,,,
sv06,2024-05,162,Scoop Up Cyclone,ace_spec_rare,3.99,,,,,,,,
sv06,2024-05,171,Poltchageist,illustration_rare,4.50,,,,,,,,
sv06,2024-05,173,Infernape,illustration_rare,12.47,,,,,,,,
sv06,2024-05,177,Heliolisk,illustration_rare,4.61,,,,,,,,
sv06,2024-05,169,Sunflora,illustration_rare,6.90,,,,,,,,
sv06,2024-05,182,Probopass,illustration_rare,5.50,,,,,,,,
sv06,2024-05,188,Eevee,illustration_rare,41.00,,,,,,,,
sv06,2024-05,193,Palafin ex,ultra_rare,4.20,,,,,,,,
sv06,2024-05,194,Wellspring Mask Ogerpon ex,ultra_rare,7.00,,,,,,,,
sv06,2024-05,198,Greninja ex,ultra_rare,11.58,,,,,,,,
sv06,2024-05,223,Buddy-Buddy Poffin,hyper_rare,38.25,,,,,,,,
sv06,2024-05,168,Pinsir,illustration_rare,9.97,,,,,,,,
sv06,2024-05,204,Carmine,ultra_rare,13.99,,,,,,,,
sv06,2024-05,217,Carmine,special_illustration_rare,105.00,,,,,,,,
sv06,2024-05,221,Teal Mask Ogerpon ex,hyper_rare,19.24,,,,,,,,
sv06,2024-05,222,Bloodmoon Ursaluna ex,hyper_rare,5.50,,,,,,,,
sv06,2024-05,068,Luxray ex,double_rare,1.25,,,,,,,,
sv06,2024-05,134,Blissey ex,double_rare,1.75,,,,,,,,
sv06,2024-05,183,Timburr,illustration_rare,4.88,,,,,,,,
sv06,2024-05,224,Enhanced Hammer,hyper_rare,15.50,,,,,,,,
sv06,2024-06,025,Teal Mask Ogerpon ex,double_rare,6.58,,,,,,,,
sv06,2024-06,094,Scream Tail ex,double_rare,1.65,,,,,,,,
sv06,2024-06,134,Blissey ex,double_rare,2.33,,,,,,,,
sv06,2024-06,061,Palafin ex,double_rare,1.25,,,,,,,,
sv06,2024-06,184,Lairon,illustration_rare,2.60,47.05,16.50,,,,,,
sv06,2024-06,205,Hassel,ultra_rare,2.62,,,,,,,,
sv06,2024-06,206,Kieran,ultra_rare,4.99,,,,,,,,
sv06,2024-06,226,Luminous Energy,hyper_rare,9.50,79.38,22.92,,,,,,
sv06,2024-06,162,Scoop Up Cyclone,ace_spec_rare,2.35,,,,,,,,
sv06,2024-06,217,Carmine,special_illustration_rare,100.00,333.00,143.90,,,,,,
sv06,2024-06,064,Wellspring Mask Ogerpon ex,double_rare,2.10,,,,,,,,
sv06,2024-06,164,Survival Brace,ace_spec_rare,1.39,,,,,,,,
sv06,2024-06,167,Legacy Energy,ace_spec_rare,3.11,,,,,,,,
sv06,2024-06,178,Wattrel,illustration_rare,3.12,,,,,,,,
sv06,2024-06,186,Tatsugiri,illustration_rare,13.72,145.49,24.00,,,,,,
sv06,2024-06,188,Eevee,illustration_rare,46.50,325.00,72.75,,,,,,
sv06,2024-06,209,Perrin,ultra_rare,7.42,,,,,,,,
sv06,2024-06,213,Wellspring Mask Ogerpon ex,special_illustration_rare,26.25,167.08,45.88,,,,,,
sv06,2024-06,029,Magcargo ex,double_rare,1.26,,,,,,,,
sv06,2024-06,182,Probopass,illustration_rare,2.70,44.82,13.88,,,,,,
sv06,2024-06,216,Bloodmoon Ursaluna ex,special_illustration_rare,47.39,277.10,74.67,,,,,,
sv06,2024-06,218,Kieran,special_illustration_rare,39.33,300.00,60.00,,,,,,
sv06,2024-06,220,Perrin,special_illustration_rare,71.96,375.93,75.00,,,,,,
sv06,2024-06,221,Teal Mask Ogerpon ex,hyper_rare,17.49,128.61,35.80,,,,,,
sv06,2024-06,040,Hearthflame Mask Ogerpon ex,double_rare,1.49,,,,,,,,
sv06,2024-06,112,Cornerstone Mask Ogerpon ex,double_rare,1.99,,,,,,,,
sv06,2024-06,173,Infernape,illustration_rare,6.85,63.65,18.81,,,,,,
sv06,2024-06,175,Phione,illustration_rare,3.87,49.12,15.01,,,,,,
sv06,2024-06,198,Greninja ex,ultra_rare,6.91,,,,,,,,
sv06,2024-06,168,Pinsir,illustration_rare,8.63,69.68,20.39,,,,,,
sv06,2024-06,171,Poltchageist,illustration_rare,2.99,46.31,14.27,,,,,,
sv06,2024-06,194,Wellspring Mask Ogerpon ex,ultra_rare,4.04,,,,,,,,
sv06,2024-06,202,Bloodmoon Ursaluna ex,ultra_rare,3.50,,,,,,,,
sv06,2024-06,023,Sinistcha ex,double_rare,1.50,,,,,,,,
sv06,2024-06,106,Greninja ex,double_rare,1.99,,,,,,,,
sv06,2024-06,174,Froslass,illustration_rare,4.19,49.77,15.17,,,,,,
sv06,2024-06,181,Hisuian Growlithe,illustration_rare,11.27,88.17,25.22,,,,,,
sv06,2024-06,183,Timburr,illustration_rare,3.08,42.00,14.57,,,,,,
sv06,2024-06,185,Applin,illustration_rare,4.37,48.78,14.91,,,,,,
sv06,2024-06,192,Hearthflame Mask Ogerpon ex,ultra_rare,5.00,,,,,,,,
sv06,2024-06,197,Scream Tail ex,ultra_rare,2.20,,,,,,,,
sv06,2024-06,201,Blissey ex,ultra_rare,4.25,,,,,,,,
sv06,2024-06,211,Teal Mask Ogerpon ex,special_illustration_rare,36.25,225.00,56.85,,,,,,
sv06,2024-06,212,Hearthflame Mask Ogerpon ex,special_illustration_rare,23.99,148.55,41.03,,,,,,
sv06,2024-06,223,Buddy-Buddy Poffin,hyper_rare,32.00,207.97,56.55,,,,,,
sv06,2024-06,225,Rescue Board,hyper_rare,13.80,92.43,26.33,,,,,,
sv06,2024-06,141,Bloodmoon Ursaluna ex,double_rare,2.90,,,,,,,,
sv06,2024-06,152,Hyper Aroma,ace_spec_rare,2.00,,,,,,,,
sv06,2024-06,180,Enamorus,illustration_rare,3.61,64.99,15.32,,,,,,
sv06,2024-06,203,Caretaker,ultra_rare,1.99,,,,,,,,
sv06,2024-06,224,Enhanced Hammer,hyper_rare,9.00,84.48,24.25,,,,,,
sv06,2024-06,176,Cramorant,illustration_rare,2.47,46.06,14.20,,,,,,
sv06,2024-06,179,Chimecho,illustration_rare,2.76,47.35,14.54,,,,,,
sv06,2024-06,077,Iron Thorns ex,double_rare,1.87,,,,,,,,
sv06,2024-06,177,Heliolisk,illustration_rare,3.39,48.83,14.93,,,,,,
sv06,2024-06,193,Palafin ex,ultra_rare,3.00,,,,,,,,
sv06,2024-06,215,Cornerstone Mask Ogerpon ex,special_illustration_rare,21.93,130.02,36.18,,,,,,
sv06,2024-06,068,Luxray ex,double_rare,1.65,,,,,,,,
sv06,2024-06,169,Sunflora,illustration_rare,3.52,48.09,14.73,,,,,,
sv06,2024-06,187,Chansey,illustration_rare,15.00,106.60,30.05,,,,,,
sv06,2024-06,200,Dragapult ex,ultra_rare,11.72,,,,,,,,
sv06,2024-06,204,Carmine,ultra_rare,8.91,,,,,,,,
sv06,2024-06,210,Sinistcha ex,special_illustration_rare,23.20,153.54,42.33,,,,,,
sv06,2024-06,172,Torkoal,illustration_rare,2.56,45.86,9.25,,,,,,
sv06,2024-06,189,Sinistcha ex,ultra_rare,2.45,,,,,,,,
sv06,2024-06,196,Iron Thorns ex,ultra_rare,5.38,,,,,,,,
sv06,2024-06,199,Cornerstone Mask Ogerpon ex,ultra_rare,4.84,,,,,,,,
sv06,2024-06,214,Greninja ex,special_illustration_rare,223.90,532.50,197.00,,,,,,
sv06,2024-06,222,Bloodmoon Ursaluna ex,hyper_rare,15.26,32.69,30.33,,,,,,
sv06,2024-06,163,Secret Box,ace_spec_rare,1.50,,,,,,,,
sv06,2024-06,170,Dipplin,illustration_rare,4.38,47.99,14.71,,,,,,
sv06,2024-06,190,Teal Mask Ogerpon ex,ultra_rare,12.76,,,,,,,,
sv06,2024-06,195,Luxray ex,ultra_rare,3.00,,,,,,,,
sv06,2024-06,208,Lucian,ultra_rare,2.00,,,,,,,,
sv06,2024-06,130,Dragapult ex,double_rare,4.26,,,,,,,,
sv06,2024-06,165,Unfair Stamp,ace_spec_rare,4.77,,,,,,,,
sv06,2024-06,191,Magcargo ex,ultra_rare,2.31,,,,,,,,
sv06,2024-07,220,Perrin,special_illustration_rare,66.44,166.50,78.44,,,,,,
sv06,2024-07,023,Sinistcha ex,double_rare,1.52,,,,,,,,
sv06,2024-07,130,Dragapult ex,double_rare,3.57,,,,,,,,
sv06,2024-07,134,Blissey ex,double_rare,1.72,,,,,,,,
sv06,2024-07,152,Hyper Aroma,ace_spec_rare,1.65,,,,,,,,
sv06,2024-07,198,Greninja ex,ultra_rare,6.50,,,,,,,,
sv06,2024-07,217,Carmine,special_illustration_rare,110.00,232.50,129.99,,,,,,
sv06,2024-07,222,Bloodmoon Ursaluna ex,hyper_rare,13.50,56.35,23.86,,,,,,
sv06,2024-07,094,Scream Tail ex,double_rare,1.27,,,,,,,,
sv06,2024-07,205,Hassel,ultra_rare,2.71,,,,,,,,
sv06,2024-07,185,Applin,illustration_rare,4.47,74.99,15.50,,,,,,
sv06,2024-07,197,Scream Tail ex,ultra_rare,3.32,,,,,,,,
sv06,2024-07,201,Blissey ex,ultra_rare,3.53,,,,,,,,
sv06,2024-07,175,Phione,illustration_rare,3.53,36.00,19.95,,,,,,
sv06,2024-07,025,Teal Mask Ogerpon ex,double_rare,7.05,,,,,,,,
sv06,2024-07,068,Luxray ex,double_rare,1.75,,,,,,,,
sv06,2024-07,106,Greninja ex,double_rare,1.99,,,,,,,,
sv06,2024-07,177,Heliolisk,illustration_rare,2.85,23.53,16.14,,,,,,
sv06,2024-07,178,Wattrel,illustration_rare,2.93,37.00,,,,,,,
sv06,2024-07,194,Wellspring Mask Ogerpon ex,ultra_rare,4.20,,,,,,,,
sv06,2024-07,029,Magcargo ex,double_rare,1.98,,,,,,,,
sv06,2024-07,064,Wellspring Mask Ogerpon ex,double_rare,1.78,,,,,,,,
sv06,2024-07,169,Sunflora,illustration_rare,3.58,56.00,19.48,,,,,,
sv06,2024-07,173,Infernape,illustration_rare,10.26,122.50,33.00,,,,,,
sv06,2024-07,202,Bloodmoon Ursaluna ex,ultra_rare,3.41,,,,,,,,
sv06,2024-07,218,Kieran,special_illustration_rare,45.13,245.40,50.00,,,,,,
sv06,2024-07,040,Hearthflame Mask Ogerpon ex,double_rare,2.13,,,,,,,,
sv06,2024-07,171,Poltchageist,illustration_rare,2.99,43.10,11.50,,,,,,
sv06,2024-07,174,Froslass,illustration_rare,3.15,67.00,10.50,,,,,,
sv06,2024-07,183,Timburr,illustration_rare,2.51,43.00,15.15,,,,,,
sv06,2024-07,213,Wellspring Mask Ogerpon ex,special_illustration_rare,21.97,95.00,38.69,,,,,,
sv06,2024-07,184,Lairon,illustration_rare,2.89,44.28,14.00,,,,,,
sv06,2024-07,188,Eevee,illustration_rare,68.50,263.00,81.00,,,,,,
sv06,2024-07,216,Bloodmoon Ursaluna ex,special_illustration_rare,50.00,175.00,50.94,,,,,,
sv06,2024-07,170,Dipplin,illustration_rare,4.15,41.64,14.50,,,,,,
sv06,2024-07,172,Torkoal,illustration_rare,2.94,30.01,12.50,,,,,,
sv06,2024-07,179,Chimecho,illustration_rare,2.75,45.22,8.50,,,,,,
sv06,2024-07,211,Teal Mask Ogerpon ex,special_illustration_rare,36.36,134.75,30.75,,,,,,
sv06,2024-07,221,Teal Mask Ogerpon ex,hyper_rare,16.99,99.99,32.00,,,,,,
sv06,2024-07,196,Iron Thorns ex,ultra_rare,4.28,,,,,,,,
sv06,2024-07,212,Hearthflame Mask Ogerpon ex,special_illustration_rare,18.99,90.01,25.00,,,,,,
sv06,2024-07,226,Luminous Energy,hyper_rare,8.90,75.14,22.03,,,,,,
